Topic,PassageID,Rank,Offset,length,tagid,Passage
200 , 14739467,231,22.949,1259,613 ,"['clinical', 'disease', 'expression', 'treatment', 'used']"
200 , 14764608,232,22.915,58447,1430 ,"['activity', 'cell', 'development', 'disease', 'expression', 'gene', 'increased', 'levels', 'mechanisms', 'mice', 'molecular', 'protein', 'results']"
200 , 11886968,233,22.913,11953,1702 ,"['activity', 'clinical', 'different', 'disease', 'patients', 'results', 'similar', 'studies', 'study', 'used']"
200 , 10880535,234,22.898,3332,2101 ,"['activation', 'binding', 'cell', 'cells', 'development', 'disease', 'domain', 'expression', 'factor', 'high', 'human', 'involved', 'kinase', 'mice', 'mouse', 'protein', 'receptor', 'reported', 'results', 'treatment', 'tumor']"
200 , 15637037,235,22.891,4355,2045 ,"['associated', 'development', 'factor', 'high', 'human', 'increased', 'involved', 'patients', 'reported', 'serum']"
200 , 12060582,236,22.891,38109,836 ,"['cell', 'clinical', 'high', 'increased', 'infection']"
200 , 12595622,237,22.885,6033,384 ,"['activity', 'disease', 'patients', 'treatment']"
200 , 9463403,238,22.883,85017,2766 ,"['activation', 'associated', 'cell', 'cells', 'development', 'dna', 'expression', 'gene', 'high', 'including', 'levels', 'mice', 'protein', 'receptor', 'receptors', 'recognition', 'results', 'role', 'study', 'using']"
200 , 12826720,239,22.872,4446,935 ,"['disease', 'patients', 'reported', 'similar', 'symptoms', 'treatment']"
200 , 10501415,240,22.865,0,328 ,"['activity', 'serum', 'study']"
200 , 9345044,241,22.857,40542,105 ,"['activity', 'kinase', 'patients']"
200 , 15901907,242,22.851,26132,934 ,"['activity', 'mice', 'patients', 'response', 'serum', 'studies']"
200 , 10986308,243,22.849,20982,1204 ,"['10', 'disease', 'increased', 'levels', 'observed', 'patients']"
200 , 12364626,244,22.844,3157,1558 ,"['associated', 'disease', 'effects', 'including', 'infection', 'mechanisms', 'patients', 'symptoms', 'used']"
200 , 11560994,245,22.838,6511,816 ,"['10', 'associated', 'disease', 'increased', 'infection', 'involved', 'patients', 'shown']"
200 , 12730527,246,22.826,34955,785 ,"['activity', 'disease', 'human', 'mice', 'role', 'shown', 'studies', 'treatment', 'using']"
200 , 13130152,247,22.797,31598,612 ,"['10', 'development', 'high', 'reported', 'results', 'similar', 'study']"
200 , 12917256,248,22.793,6805,1603 ,"['binding', 'cell', 'cells', 'complex', 'disease', 'expression', 'function', 'high', 'important', 'mice', 'mouse', 'pathway', 'receptor', 'role', 'serum', 'signaling', 'studies']"
200 , 16230478,249,22.768,53633,2228 ,"['activity', 'brain', 'cells', 'disease', 'genes', 'important', 'including', 'increased', 'involved', 'levels', 'mice', 'observed', 'patients', 'protein', 'receptor', 'role', 'serum', 'symptoms', 'viral']"
200 , 11535630,250,22.752,69548,2503 ,"['activation', 'activity', 'al', 'associated', 'cell', 'cells', 'control', 'data', 'development', 'disease', 'et', 'et al', 'expression', 'human', 'important', 'levels', 'lung', 'mice', 'patients', 'present', 'reported', 'role', 'signaling', 'studies', 'study', 'type']"
200 , 9354660,251,22.739,12718,444 ,"['10', 'factor', 'protein', 'serum', 'tumor', 'used']"
200 , 11698294,252,22.738,30739,224 ,"['associated', 'high']"
200 , 12393658,253,22.733,26722,1588 ,"['associated', 'disease', 'genes', 'increased', 'patients']"
200 , 15226518,254,22.728,9533,570 ,"['activity', 'clinical', 'disease', 'results']"
200 , 9730900,255,22.712,41444,1240 ,"['associated', 'human', 'increased', 'levels', 'mice', 'role', 'specific']"
200 , 10072432,256,22.699,33996,294 ,"['analysis', 'disease', 'mice', '½ï']"
200 , 16230478,257,22.698,15348,1660 ,"['activation', 'activity', 'cell', 'cells', 'disease', 'dna', 'expression', 'genes', 'increased', 'levels', 'observed', 'patients', 'role', 'serum', 'shown', 'type']"
200 , 13130152,258,22.692,0,402 ,"['activity', 'disease', 'patients', '½ï']"
200 , 15972354,259,22.67,39289,1193 ,"['activity', 'associated', 'clinical', 'disease', 'important', 'increased', 'levels', 'patients', 'shown']"
200 , 9927515,260,22.625,7297,1015 ,"['associated', 'clinical', 'disease', 'mice', 'proteins', 'shown', 'specific']"
200 , 9808571,261,22.602,5757,1280 ,"['high', 'including', 'patients', 'type']"
200 , 12584273,262,22.582,38753,801 ,"['associated', 'clinical', 'disease', 'high', 'increased', 'patients', 'protein', 'serum', 'studies', 'study', 'treatment']"
200 , 11085805,263,22.572,36589,1053 ,"['activity', 'al', 'associated', 'disease', 'et', 'et al', 'new', 'treatment']"
200 , 15333586,264,22.553,27212,443 ,"['activity', 'expressed', 'high', 'patients', 'present', 'protein', 'study']"
200 , 15173602,265,22.544,21013,626 ,"['activity', 'disease', 'using']"
200 , 11413194,266,22.539,9127,770 ,"['activation', 'cell', 'cells', 'development', 'expression', 'high', 'mice', 'role']"
200 , 12642600,267,22.539,3036,1059 ,"['cells', 'disease', 'levels', 'mice', 'patients', 'reported', 'symptoms', 'treatment', 'viral']"
200 , 9490690,268,22.525,9369,434 ,"['disease', 'patients', 'serum']"
200 , 11792893,269,22.523,3482,1026 ,"['activation', 'expression', 'increased', 'infection', 'mechanisms', 'patients', 'virus']"
200 , 10556259,270,22.522,33932,777 ,"['activity', 'development', 'disease', 'levels', 'patients', 'reported', 'serum', 'specific', 'studies']"
200 , 9530102,271,22.513,60402,1033 ,"['associated', 'cells', 'data', 'disease', 'function', 'important', 'proteins', 'role', 'shown']"
200 , 10570103,272,22.507,1122,487 ,"['clinical', 'patients', 'treatment']"
200 , 14736945,273,22.494,4898,2256 ,"['associated', 'cells', 'development', 'disease', 'expression', 'factor', 'important', 'increased', 'involved', 'mice', 'mouse', 'mutations', 'protein', 'response', 'role', 'signal']"
200 , 10501412,274,22.491,1323,1468 ,"['clinical', 'different', 'dna', 'high', 'human', 'mice', 'mouse', 'patients']"
200 , 12509623,275,22.49,3654,2717 ,"['activity', 'associated', 'clinical', 'disease', 'important', 'increased', 'levels', 'patients', 'role', 'serum', 'shown', 'studies']"
200 , 10788530,276,22.484,33046,1130 ,"['activity', 'clinical', 'disease', 'new', 'observed', 'patients', 'studies', 'using']"
200 , 11805148,277,22.478,58028,1578 ,"['activation', 'associated', 'clinical', 'disease', 'human', 'important', 'mechanisms', 'patients', 'results', 'serum', 'shown', 'specific', 'studies', 'using']"
200 , 11886968,278,22.474,2033,716 ,"['activity', 'disease', 'patients']"
200 , 14645206,279,22.474,53460,644 ,"['associated', 'development', 'disease', 'gene', 'human', 'levels', 'protein', 'sequence', 'study']"
200 , 10534557,280,22.464,9687,676 ,"['10', 'activity', 'clinical', 'disease', 'hiv', 'increased', 'patients', 'reported', 'treatment', 'viral']"
200 , 10570103,281,22.459,12054,365 ,['patients']
200 , 10817773,282,22.454,36589,1941 ,"['al', 'associated', 'brain', 'disease', 'et', 'et al', 'patients', 'reported', 'studies', 'study']"
200 , 12364626,283,22.426,12517,1144 ,"['complex', 'disease', 'effects', 'high', 'levels', 'patients', 'shown', 'specific', 'studies']"
200 , 11865108,284,22.424,639,579 ,"['activity', 'dna', 'new', 'patients', 'serum', 'treatment', 'using']"
200 , 16188950,285,22.415,13540,1367 ,"['activity', 'binding', 'clinical', 'disease', 'patients', 'protein', 'results', 'serum', 'used', 'using']"
200 , 16105908,286,22.413,1130,1085 ,"['activity', 'associated', 'development', 'disease', 'important', 'patients', 'present', 'reported', 'treatment']"
200 , 16049051,287,22.395,12825,285 ,"['activity', 'al', 'disease', 'et', 'et al']"
200 , 14504101,288,22.373,70273,1658 ,"['activation', 'cells', 'data', 'development', 'different', 'disease', 'levels', 'mice', 'mouse', 'patients', 'protein', 'receptors', 'role', 'serum', 'treatment']"
200 , 12270986,289,22.368,28631,348 ,"['cells', 'disease', 'patients']"
200 , 10534545,290,22.367,3050,590 ,"['10', 'activity', 'different', 'disease', 'patients', 'study', 'treatment']"
200 , 14630688,291,22.366,596,407 ,['high']
200 , 11157053,292,22.365,5732,888 ,"['activation', 'cell', 'cells', 'disease', 'high', 'human', 'mechanisms', 'mice']"
200 , 12867581,293,22.354,27818,771 ,"['associated', 'disease']"
200 , 10556268,294,22.306,5898,930 ,"['activity', 'disease', 'patients', 'shown', 'used']"
200 , 11145582,295,22.299,78808,668 ,"['activity', 'control', 'expression', 'high', 'increased', 'protein', 'serum', '½ï']"
200 , 11865077,296,22.293,21047,506 ,"['activation', 'disease', 'including', 'treatment', 'used']"
200 , 10501431,297,22.251,22569,1284 ,"['cells', 'clinical', 'control', 'different', 'disease', 'dna', 'levels', 'mechanisms', 'patients', 'response', 'similar']"
200 , 10952745,298,22.248,2692,582 ,"['dna', 'factor', 'patients', 'serum', 'used']"
200 , 12048287,299,22.248,17337,2032 ,"['10', 'activation', 'development', 'different', 'high', 'patients', 'present', 'reported']"
200 , 11934958,300,22.227,2171,1267 ,"['cell', 'dna', 'gene', 'high', 'including', 'involved', 'mechanism', 'mice', 'mouse', 'mutations', 'serum', 'similar', 'studies', 'symptoms']"
200 , 16204302,301,22.217,19767,833 ,"['activity', 'levels', 'patients']"
200 , 12730519,302,22.204,2137,289 ,"['disease', 'patients', 'using']"
200 , 15031363,303,22.193,13756,857 ,"['disease', 'infection', 'involved', 'observed', 'patients', 'type']"
200 , 14978025,304,22.186,38989,995 ,"['associated', 'cells', 'disease', 'mice', 'treatment']"
200 , 10747894,305,22.177,8416,650 ,"['disease', 'patients', 'proteins']"
200 , 15956092,306,22.159,25846,1378 ,"['associated', 'human', 'levels', 'patients', 'serum', 'study', 'type']"
200 , 12595622,307,22.151,4081,1949 ,"['activity', 'associated', 'disease', 'dna', 'used']"
200 , 12595612,308,22.143,57393,1076 ,"['activity', 'al', 'associated', 'disease', 'et', 'et al', 'function', 'important', 'observed', 'patients', 'results', 'role', 'study', 'using']"
200 , 11159506,309,22.139,0,551 ,"['associated', 'patients', 'protein']"
200 , 12393658,310,22.133,42004,937 ,"['analysis', 'associated', 'et', 'factor', 'patients', 'reported', 'studies']"
200 , 14963215,311,22.123,1254,1120 ,"['associated', 'disease', 'observed', 'reported', 'similar']"
200 , 11035126,312,22.109,0,364 ,"['activity', 'disease']"
200 , 15342925,313,22.082,35645,643 ,"['activity', 'clinical', 'disease', 'important', 'patients', 'studies', 'study']"
200 , 15252176,314,22.077,6897,640 ,"['10', 'cell', 'increased', 'serum', 'symptoms']"
200 , 10534541,315,22.064,85909,2101 ,"['al', 'associated', 'clinical', 'disease', 'et', 'et al', 'mechanism', 'new', 'patients', 'reported', 'symptoms', 'treatment']"
200 , 15985510,316,22.06,17859,771 ,"['cell', 'cells', 'data', 'high', 'protein', 'proteins', 'serum']"
200 , 12642605,317,22.058,7983,2317 ,"['10', 'activity', 'cell', 'disease', 'genes', 'including', 'increased', 'infection', 'levels', 'mechanism', 'mice', 'mouse', 'patients', 'role', 'serum', 'studies', 'study', 'treatment', 'using', 'viral']"
200 , 10662869,318,22.054,32933,3563 ,"['acid', 'activation', 'activity', 'associated', 'cells', 'development', 'disease', 'effects', 'human', 'including', 'increased', 'mechanisms', 'mice', 'patients', 'peptide', 'regulation', 'response', 'results', 'shown', 'similar', 'specific', 'studies', 'treatment', 'using']"
200 , 14565931,319,22.039,5882,884 ,"['clinical', 'disease', 'gene', 'high', 'human', 'including', 'mice', 'similar']"
200 , 15342925,320,22.034,0,325 ,"['activity', 'disease']"
200 , 10986308,321,22.028,11507,917 ,"['central', 'disease', 'infection', 'levels', 'membrane', 'nervous', 'new', 'present', 'serum']"
200 , 12456587,322,22.027,33145,737 ,"['mice', 'response', 'serum', 'studies']"
200 , 15673694,323,22.024,11227,185 ,"['complex', 'disease', 'hiv']"
200 , 12719372,324,22.02,41460,923 ,"['increased', 'levels', 'patients', 'protein', 'receptor', 'role', 'serum', 'studies']"
200 , 15494351,325,22.011,10097,133 ,['treatment']
200 , 15226518,326,22.008,0,374 ,"['activity', 'disease']"
200 , 12959991,327,21.998,48216,1396 ,"['activation', 'cell', 'data', 'disease', 'effect', 'effects', 'high', 'mouse', 'present', 'rat', 'reported', 'role', 'type']"
200 , 15494351,328,21.989,2847,134 ,"['high', 'treatment']"
200 , 15901907,329,21.983,30379,527 ,"['disease', 'mice', 'mouse', 'response', 'role']"
200 , 10913436,330,21.982,52916,817 ,"['associated', 'cells', 'mechanisms', 'patients', 'protein', 'shown', 'study']"
200 , 9463403,331,21.974,80032,1942 ,"['cell', 'cells', 'development', 'different', 'disease', 'dna', 'high', 'important', 'levels', 'mice', 'role', 'shown', '½ï']"
200 , 12011382,332,21.968,36671,730 ,"['disease', 'present', 'studies']"
200 , 12048290,333,21.964,2301,1015 ,"['activity', 'associated', 'disease', 'growth', 'treatment']"
200 , 10952745,334,21.963,9142,596 ,"['development', 'disease', 'involved', 'levels', 'mechanisms', 'patients', 'role', 'serum', 'study', 'symptoms', 'treatment']"
200 , 12649406,335,21.947,4565,696 ,"['activity', 'disease', 'high', 'muscle', 'patients']"
200 , 15262899,336,21.942,1211,2981 ,"['analysis', 'cell', 'cells', 'complex', 'function', 'important', 'increased', 'levels', 'patients', 'protein', 'response', 'role', 'serum']"
200 , 11522889,337,21.939,7286,1241 ,"['cell', 'disease', 'expression', 'including', 'increased', 'levels', 'patients', 'symptoms']"
200 , 10966989,338,21.938,29632,1035 ,"['activity', 'associated', 'clinical', 'disease', 'membrane', 'patients']"
200 , 15741195,339,21.937,985,1331 ,"['cells', 'data', 'disease', 'expressed', 'high', 'levels', 'patients', 'receptor', 'reported', 'results']"
200 , 15123639,340,21.919,7769,769 ,"['cells', 'disease', 'mice', 'mouse', 'response', 'signaling', 'treatment']"
200 , 9694814,341,21.918,61915,12344 ,"['biol', 'fulltext', 'high', 'lps', 'used']"
200 , 12486097,342,21.917,23586,843 ,"['analysis', 'expression', 'fig', 'levels', 'mice', 'mouse']"
200 , 10725062,343,21.912,15775,783 ,"['gene', 'genes', 'patients', 'shown', 'studies', 'study']"
200 , 12515811,344,21.906,14238,204 ,"['high', 'mouse', 'serum']"
200 , 15673694,345,21.89,6916,560 ,"['activity', 'dna', 'levels', 'serum']"
200 , 11095413,346,21.875,85978,912 ,"['associated', 'bone', 'disease', 'effects', 'mechanisms', 'treatment']"
200 , 12209030,347,21.875,10266,4274 ,"['activity', 'analysis', 'clinical', 'disease', 'dna', 'function', 'high', 'involved', 'patients', 'present', 'serum', 'shown', 'using']"
200 , 15494350,348,21.872,4383,185 ,"['central', 'nervous']"
200 , 14872100,349,21.841,0,441 ,"['activity', 'levels', '½ï']"
200 , 16159950,350,21.84,8279,660 ,"['activity', 'disease', 'effects', 'important', 'including']"
200 , 16330812,351,21.827,20503,1587 ,"['10', 'acid', 'associated', 'binding', 'cells', 'disease', 'fig', 'mechanisms', 'patients']"
200 , 11792881,352,21.824,4604,3048 ,"['activation', 'activity', 'associated', 'binding', 'cells', 'disease', 'important', 'involved', 'levels', 'membrane', 'mice', 'patients', 'results', 'role']"
200 , 10590257,353,21.818,8026,1365 ,"['disease', 'high', 'human', 'mice']"
200 , 11027688,354,21.808,8164,1294 ,"['activity', 'cells', 'complex', 'high', 'human', 'patients', 'protein', 'shown', 'using']"
200 , 12771445,355,21.789,3957,1123 ,"['disease', 'function', 'specific', 'symptoms']"
200 , 10587359,356,21.781,4565,938 ,"['associated', 'binding', 'different', 'mice', 'receptors']"
200 , 10189370,357,21.768,116398,318 ,['high']
200 , 15757967,358,21.763,4757,354 ,"['activity', 'associated', 'disease', 'high', 'patients', 'similar']"
200 , 12867581,359,21.763,1206,320 ,"['levels', 'muscle', 'patients', 'serum']"
200 , 16061723,360,21.762,29319,1572 ,"['activation', 'activity', 'cell', 'clinical', 'different', 'disease', 'high', 'patients', 'regulation', 'role', 'studies', 'used']"
200 , 15939964,361,21.761,52623,662 ,"['control', 'disease', 'factor', 'growth', 'protein', 'receptor', 'used']"
200 , 12154204,362,21.738,6029,685 ,"['associated', 'clinical', 'disease', 'treatment']"
200 , 12417631,363,21.737,84665,958 ,"['complex', 'disease', 'factor', 'kinase', 'protein', 'used']"
200 , 15728237,364,21.734,13317,1293 ,"['associated', 'clinical', 'disease', 'expressed', 'lung', 'mechanisms', 'patients', 'response', 'specific']"
200 , 12595622,365,21.73,0,431 ,['disease']
200 , 14764622,366,21.729,12688,763 ,"['associated', 'gene', 'including', 'mice', 'mouse']"
200 , 11641382,367,21.726,26418,642 ,"['data', 'disease', 'effects', 'human', 'role', 'studies']"
200 , 14983104,368,21.714,13282,880 ,"['activity', 'clinical', 'disease', 'important', 'study', 'treatment']"
200 , 14623949,369,21.691,3378,761 ,"['activity', 'central', 'clinical', 'disease', 'patients', 'study']"
200 , 10570074,370,21.688,6271,727 ,"['activation', 'activity', 'cells', 'clinical', 'disease', 'patients', 'studies', 'treatment']"
200 , 15252179,371,21.683,4134,1045 ,"['associated', 'disease', 'patients', 'reported', 'shown']"
200 , 15937057,372,21.678,7139,942 ,"['10', 'associated', 'cell', 'cells', 'disease', 'expression', 'function', 'patients', 'role', 'studies', 'type']"
200 , 14645206,373,21.675,6350,1356 ,"['10', 'activity', 'complex', 'data', 'disease', 'genes', 'mouse', 'protein', 'proteins', 'serum']"
200 , 10725062,374,21.671,29529,598 ,"['activity', 'disease', 'factor', 'important', 'levels', 'pathway', 'patients', 'proteins']"
200 , 10501433,375,21.649,391,397 ,"['disease', 'treatment']"
